,latitude,longitude,price
10607,40.771,-73.99,119.0
10608,40.771,-73.989,154.75
10609,40.771,-73.988,143.0
10610,40.771,-73.986,299.0
10611,40.771,-73.983,180.0
10612,40.771,-73.982,201.75
10613,40.771,-73.981,159.75
10614,40.771,-73.963,135.5
10615,40.771,-73.961,440.0
10616,40.771,-73.96,75.0
10617,40.771,-73.959,119.0
10618,40.771,-73.958,132.0
10619,40.771,-73.957,206.33333333333334
10620,40.771,-73.956,123.0
10621,40.771,-73.955,145.36363636363637
10622,40.771,-73.954,135.125
10623,40.771,-73.953,162.11111111111111
10624,40.771,-73.952,168.5
10625,40.771,-73.951,143.66666666666666
10626,40.771,-73.95,122.6
10627,40.771,-73.949,122.28571428571429
10628,40.771,-73.948,188.33333333333334
10629,40.771,-73.947,132.5
10630,40.771,-73.935,79.0
10631,40.771,-73.933,74.0
10632,40.771,-73.932,57.0
10633,40.771,-73.93,105.0
10634,40.771,-73.928,225.0
10635,40.771,-73.926,95.75
10636,40.771,-73.925,70.0
10637,40.771,-73.924,46.0
10638,40.771,-73.923,74.0
10639,40.771,-73.922,101.0
10640,40.771,-73.921,90.0
10641,40.771,-73.919,40.0
10642,40.771,-73.918,487.5
10643,40.771,-73.917,67.0
10644,40.771,-73.914,80.0
10645,40.771,-73.912,40.0
10646,40.771,-73.911,181.0
10647,40.771,-73.91,59.333333333333336
10648,40.771,-73.909,66.66666666666667
10649,40.771,-73.906,99.66666666666667
10650,40.771,-73.905,80.0
10651,40.771,-73.904,200.0
10652,40.771,-73.9,70.0
10653,40.771,-73.876,39.0
10654,40.771,-73.875,45.0
10655,40.771,-73.81,75.0
10656,40.771,-73.795,55.0
10657,40.772,-73.99,364.6666666666667
10658,40.772,-73.989,137.2
10659,40.772,-73.988,111.66666666666667
10660,40.772,-73.984,60.0
10661,40.772,-73.983,152.5
10662,40.772,-73.982,209.5
10663,40.772,-73.981,330.0
10664,40.772,-73.98,260.8
10665,40.772,-73.979,149.0
10666,40.772,-73.964,237.0
10667,40.772,-73.963,487.0
10668,40.772,-73.962,229.75
10669,40.772,-73.961,184.0
10670,40.772,-73.96,183.75
10671,40.772,-73.959,158.0
10672,40.772,-73.958,124.33333333333333
10673,40.772,-73.957,122.0
10674,40.772,-73.956,235.66666666666666
10675,40.772,-73.955,132.5
10676,40.772,-73.954,90.5
10677,40.772,-73.953,183.125
10678,40.772,-73.952,156.6
10679,40.772,-73.951,115.8
10680,40.772,-73.95,157.5
10681,40.772,-73.949,219.83333333333334
10682,40.772,-73.948,142.5
10683,40.772,-73.947,138.16666666666666
10684,40.772,-73.946,95.0
10685,40.772,-73.933,110.0
10686,40.772,-73.932,102.5
10687,40.772,-73.931,69.0
10688,40.772,-73.929,50.0
10689,40.772,-73.927,125.0
10690,40.772,-73.926,149.0
10691,40.772,-73.925,182.5
10692,40.772,-73.922,169.5
10693,40.772,-73.921,100.0
10694,40.772,-73.92,98.0
10695,40.772,-73.919,40.0
10696,40.772,-73.918,115.0
10697,40.772,-73.916,94.8
10698,40.772,-73.914,59.0
10699,40.772,-73.912,95.0
10700,40.772,-73.911,83.8
10701,40.772,-73.91,93.0
10702,40.772,-73.909,55.0
10703,40.772,-73.908,51.666666666666664
10704,40.772,-73.907,82.5
10705,40.772,-73.906,360.0
10706,40.772,-73.905,160.0
10707,40.772,-73.902,130.0
10708,40.772,-73.899,40.0
10709,40.772,-73.891,175.0
10710,40.772,-73.789,175.0
10711,40.772,-73.782,105.0
10712,40.772,-73.741,150.0
10713,40.773,-73.991,230.0
10714,40.773,-73.99,125.0
10715,40.773,-73.989,212.0
10716,40.773,-73.988,98.33333333333333
10717,40.773,-73.987,139.0
10718,40.773,-73.986,1110.0
10719,40.773,-73.985,140.0
10720,40.773,-73.981,151.33333333333334
10721,40.773,-73.98,218.75
10722,40.773,-73.979,68.0
10723,40.773,-73.964,139.0
10724,40.773,-73.963,137.0
10725,40.773,-73.962,100.0
10726,40.773,-73.96,225.0
10727,40.773,-73.959,100.0
10728,40.773,-73.958,150.25
10729,40.773,-73.957,95.6
10730,40.773,-73.956,336.53846153846155
10731,40.773,-73.955,146.0
10732,40.773,-73.954,170.66666666666666
10733,40.773,-73.953,180.4
10734,40.773,-73.952,176.125
10735,40.773,-73.951,190.0
10736,40.773,-73.95,306.6
10737,40.773,-73.949,204.75
10738,40.773,-73.948,108.85714285714286
10739,40.773,-73.947,174.0
10740,40.773,-73.946,49.0
10741,40.773,-73.945,250.0
10742,40.773,-73.932,200.0
10743,40.773,-73.93,79.0
10744,40.773,-73.929,152.5
10745,40.773,-73.928,200.0
10746,40.773,-73.927,83.33333333333333
10747,40.773,-73.926,118.0
10748,40.773,-73.925,36.0
10749,40.773,-73.924,112.5
10750,40.773,-73.923,97.5
10751,40.773,-73.922,38.0
10752,40.773,-73.921,111.5
10753,40.773,-73.92,100.0
10754,40.773,-73.918,85.0
10755,40.773,-73.917,76.33333333333333
10756,40.773,-73.916,81.66666666666667
10757,40.773,-73.915,50.0
10758,40.773,-73.914,100.0
10759,40.773,-73.912,188.0
10760,40.773,-73.911,99.5
10761,40.773,-73.909,125.0
10762,40.773,-73.908,95.0
10763,40.773,-73.905,90.0
10764,40.773,-73.903,100.0
10765,40.773,-73.902,100.0
10766,40.773,-73.891,159.0
10767,40.773,-73.776,250.0
10768,40.774,-73.991,176.75
10769,40.774,-73.99,208.33333333333334
10770,40.774,-73.989,122.5
10771,40.774,-73.988,264.6666666666667
10772,40.774,-73.987,919.6666666666666
10773,40.774,-73.986,1000.0
10774,40.774,-73.985,96.0
10775,40.774,-73.983,325.0
10776,40.774,-73.982,246.0
10777,40.774,-73.981,177.5
10778,40.774,-73.98,177.5
10779,40.774,-73.979,183.75
10780,40.774,-73.978,205.5
10781,40.774,-73.963,45.0
10782,40.774,-73.962,119.0
10783,40.774,-73.96,344.0
10784,40.774,-73.959,303.3333333333333
10785,40.774,-73.958,218.16666666666666
10786,40.774,-73.957,166.8
10787,40.774,-73.956,168.33333333333334
10788,40.774,-73.955,119.8
10789,40.774,-73.954,221.55555555555554
10790,40.774,-73.953,159.57142857142858
10791,40.774,-73.952,143.83333333333334
10792,40.774,-73.951,159.9
10793,40.774,-73.95,216.14285714285714
10794,40.774,-73.949,92.125
10795,40.774,-73.948,132.33333333333334
10796,40.774,-73.947,142.5
10797,40.774,-73.946,48.5
10798,40.774,-73.93,132.5
10799,40.774,-73.928,50.0
10800,40.774,-73.927,53.0
10801,40.774,-73.926,152.0
10802,40.774,-73.923,125.0
10803,40.774,-73.919,72.5
10804,40.774,-73.918,50.0
10805,40.774,-73.917,85.0
10806,40.774,-73.916,109.0
10807,40.774,-73.915,64.0
10808,40.774,-73.912,59.0
10809,40.774,-73.911,88.25
10810,40.774,-73.91,49.0
10811,40.774,-73.909,123.5
10812,40.774,-73.908,72.4
10813,40.774,-73.907,129.5
10814,40.774,-73.906,99.0
10815,40.774,-73.9,118.0
10816,40.774,-73.898,120.0
10817,40.774,-73.802,89.0
10818,40.774,-73.777,75.0
10819,40.775,-73.99,166.33333333333334
10820,40.775,-73.989,100.0
10821,40.775,-73.988,300.0
10822,40.775,-73.987,2000.0
10823,40.775,-73.986,738.3333333333334
10824,40.775,-73.984,337.5
10825,40.775,-73.983,156.33333333333334
10826,40.775,-73.982,229.25
10827,40.775,-73.981,224.66666666666666
10828,40.775,-73.98,231.33333333333334
10829,40.775,-73.979,190.0
10830,40.775,-73.978,255.5
10831,40.775,-73.965,182.5
10832,40.775,-73.963,225.0
10833,40.775,-73.962,99.0
10834,40.775,-73.958,180.0
10835,40.775,-73.957,101.66666666666667
10836,40.775,-73.956,143.25
10837,40.775,-73.955,195.15384615384616
10838,40.775,-73.954,92.16666666666667
10839,40.775,-73.953,191.66666666666666
10840,40.775,-73.952,136.6
10841,40.775,-73.951,203.2
10842,40.775,-73.95,137.22222222222223
10843,40.775,-73.949,118.0
10844,40.775,-73.948,115.0
10845,40.775,-73.947,153.66666666666666
10846,40.775,-73.946,130.0
10847,40.775,-73.93,150.0
10848,40.775,-73.929,99.0
10849,40.775,-73.928,43.5
10850,40.775,-73.927,130.0
10851,40.775,-73.926,175.0
10852,40.775,-73.924,153.0
10853,40.775,-73.922,165.0
10854,40.775,-73.919,55.0
10855,40.775,-73.918,390.0
10856,40.775,-73.917,112.5
10857,40.775,-73.916,65.0
10858,40.775,-73.914,140.0
10859,40.775,-73.913,120.0
10860,40.775,-73.912,105.0
10861,40.775,-73.911,133.0
10862,40.775,-73.91,211.66666666666666
10863,40.775,-73.909,83.0
10864,40.775,-73.908,103.33333333333333
10865,40.775,-73.907,71.66666666666667
10866,40.775,-73.906,60.0
10867,40.775,-73.903,225.0
10868,40.775,-73.899,250.0
10869,40.776,-73.99,200.0
10870,40.776,-73.989,210.0
10871,40.776,-73.988,255.0
10872,40.776,-73.987,315.0
10873,40.776,-73.985,240.0
10874,40.776,-73.984,199.33333333333334
10875,40.776,-73.983,151.33333333333334
10876,40.776,-73.982,187.5
10877,40.776,-73.981,147.5
10878,40.776,-73.98,229.58333333333334
10879,40.776,-73.979,160.57142857142858
10880,40.776,-73.978,237.5
10881,40.776,-73.977,233.66666666666666
10882,40.776,-73.971,148.0
10883,40.776,-73.961,297.0
10884,40.776,-73.959,143.0
10885,40.776,-73.958,250.0
10886,40.776,-73.956,200.69230769230768
10887,40.776,-73.955,215.71428571428572
10888,40.776,-73.954,151.5
10889,40.776,-73.953,141.625
10890,40.776,-73.952,161.07692307692307
10891,40.776,-73.951,172.3
10892,40.776,-73.95,224.75
10893,40.776,-73.949,239.33333333333334
10894,40.776,-73.948,314.6666666666667
10895,40.776,-73.947,124.83333333333333
10896,40.776,-73.946,123.8
10897,40.776,-73.945,125.0
10898,40.776,-73.942,120.0
10899,40.776,-73.934,115.0
10900,40.776,-73.931,99.0
10901,40.776,-73.929,39.0
10902,40.776,-73.922,90.0
10903,40.776,-73.92,40.0
10904,40.776,-73.918,45.0
10905,40.776,-73.917,75.0
10906,40.776,-73.916,235.0
10907,40.776,-73.915,100.0
10908,40.776,-73.914,37.0
10909,40.776,-73.913,87.5
10910,40.776,-73.911,153.0
10911,40.776,-73.91,74.66666666666667
10912,40.776,-73.908,92.5
10913,40.776,-73.906,32.0
10914,40.776,-73.824,50.0
10915,40.776,-73.793,60.0
10916,40.776,-73.774,99.0
10917,40.777,-73.99,150.0
10918,40.777,-73.989,100.0
10919,40.777,-73.987,145.0
10920,40.777,-73.985,157.5
10921,40.777,-73.984,327.5
10922,40.777,-73.983,237.5
10923,40.777,-73.982,235.0
10924,40.777,-73.981,205.4
10925,40.777,-73.98,187.0
10926,40.777,-73.979,188.0
10927,40.777,-73.978,206.5
10928,40.777,-73.977,216.5
10929,40.777,-73.976,325.0
10930,40.777,-73.962,123.0
10931,40.777,-73.961,300.0
10932,40.777,-73.96,150.0
10933,40.777,-73.959,75.0
10934,40.777,-73.958,168.66666666666666
10935,40.777,-73.957,168.5
10936,40.777,-73.956,172.875
10937,40.777,-73.955,115.85714285714286
10938,40.777,-73.954,216.11111111111111
10939,40.777,-73.953,149.55555555555554
10940,40.777,-73.952,174.16666666666666
10941,40.777,-73.951,158.125
10942,40.777,-73.95,148.8
10943,40.777,-73.949,155.75
10944,40.777,-73.948,181.0
10945,40.777,-73.947,100.25
10946,40.777,-73.946,165.0
10947,40.777,-73.945,163.25
10948,40.777,-73.944,111.0
10949,40.777,-73.943,70.0
10950,40.777,-73.942,95.0
10951,40.777,-73.934,69.0
10952,40.777,-73.928,125.0
10953,40.777,-73.927,89.0
10954,40.777,-73.922,86.5
10955,40.777,-73.921,129.0
10956,40.777,-73.92,133.0
10957,40.777,-73.919,80.0
10958,40.777,-73.918,48.0
10959,40.777,-73.917,68.0
10960,40.777,-73.916,129.0
10961,40.777,-73.914,80.0
10962,40.777,-73.913,50.0
10963,40.777,-73.912,111.0
10964,40.777,-73.911,104.66666666666667
10965,40.777,-73.91,50.6
10966,40.777,-73.909,104.0
10967,40.777,-73.908,62.5
10968,40.777,-73.907,84.0
10969,40.777,-73.904,37.333333333333336
10970,40.777,-73.814,80.0
10971,40.778,-73.99,228.0
10972,40.778,-73.989,475.0
10973,40.778,-73.988,150.0
10974,40.778,-73.987,201.2
10975,40.778,-73.985,287.3333333333333
10976,40.778,-73.984,403.0
10977,40.778,-73.983,182.25
10978,40.778,-73.982,192.0
10979,40.778,-73.981,253.0
10980,40.778,-73.98,229.44444444444446
10981,40.778,-73.979,206.0
10982,40.778,-73.978,195.9
10983,40.778,-73.977,223.0
10984,40.778,-73.976,188.84615384615384
10985,40.778,-73.975,30.0
10986,40.778,-73.962,400.0
10987,40.778,-73.96,170.0
10988,40.778,-73.959,77.0
10989,40.778,-73.958,239.0
10990,40.778,-73.956,326.6666666666667
10991,40.778,-73.955,213.5
10992,40.778,-73.954,116.71428571428571
10993,40.778,-73.953,93.16666666666667
10994,40.778,-73.952,139.16666666666666
10995,40.778,-73.951,120.83333333333333
10996,40.778,-73.95,115.0
10997,40.778,-73.949,145.55555555555554
10998,40.778,-73.948,105.5
10999,40.778,-73.947,218.33333333333334
11000,40.778,-73.946,95.2
11001,40.778,-73.945,350.0
11002,40.778,-73.923,280.0
11003,40.778,-73.921,55.0
11004,40.778,-73.92,125.0
11005,40.778,-73.917,55.0
11006,40.778,-73.916,102.5
11007,40.778,-73.915,201.5
11008,40.778,-73.914,105.0
11009,40.778,-73.911,100.0
11010,40.778,-73.91,56.5
11011,40.778,-73.909,68.33333333333333
11012,40.778,-73.908,77.66666666666667
11013,40.778,-73.907,82.5
11014,40.778,-73.906,83.0
11015,40.778,-73.832,68.0
11016,40.778,-73.784,189.0
11017,40.778,-73.783,89.0
11018,40.778,-73.782,79.0
11019,40.778,-73.778,40.0
11020,40.779,-73.988,370.6666666666667
11021,40.779,-73.987,361.25
11022,40.779,-73.986,158.33333333333334
11023,40.779,-73.985,139.33333333333334
11024,40.779,-73.984,226.0
11025,40.779,-73.983,180.875
11026,40.779,-73.982,618.1428571428571
11027,40.779,-73.981,251.25
11028,40.779,-73.98,273.42857142857144
11029,40.779,-73.979,238.14285714285714
11030,40.779,-73.978,160.625
11031,40.779,-73.977,228.42857142857142
11032,40.779,-73.976,202.0
11033,40.779,-73.975,130.0
11034,40.779,-73.974,139.0
11035,40.779,-73.959,184.5
11036,40.779,-73.958,150.0
11037,40.779,-73.957,152.0
11038,40.779,-73.956,101.33333333333333
11039,40.779,-73.955,164.0
11040,40.779,-73.954,205.33333333333334
11041,40.779,-73.953,113.75
11042,40.779,-73.952,142.25
11043,40.779,-73.951,105.625
11044,40.779,-73.95,146.71428571428572
11045,40.779,-73.949,166.76923076923077
11046,40.779,-73.948,160.0
11047,40.779,-73.947,182.25
11048,40.779,-73.946,144.5
11049,40.779,-73.945,236.25
11050,40.779,-73.922,34.0
11051,40.779,-73.921,97.0
11052,40.779,-73.919,45.0
11053,40.779,-73.917,60.0
11054,40.779,-73.916,136.0
11055,40.779,-73.914,62.5
11056,40.779,-73.913,135.0
11057,40.779,-73.912,95.0
11058,40.779,-73.911,125.0
11059,40.779,-73.91,127.0
11060,40.779,-73.909,66.5
11061,40.779,-73.908,250.0
11062,40.779,-73.907,110.0
11063,40.78,-73.987,228.33333333333334
11064,40.78,-73.986,100.0
11065,40.78,-73.985,179.0
11066,40.78,-73.984,207.0
11067,40.78,-73.983,418.3333333333333
11068,40.78,-73.982,216.2
11069,40.78,-73.981,190.0
11070,40.78,-73.98,229.83333333333334
11071,40.78,-73.979,247.8
11072,40.78,-73.978,293.8
11073,40.78,-73.977,170.0
11074,40.78,-73.976,650.3333333333334
11075,40.78,-73.975,330.0
11076,40.78,-73.974,65.0
11077,40.78,-73.962,600.0
11078,40.78,-73.955,130.0
11079,40.78,-73.954,179.0
11080,40.78,-73.953,159.25
11081,40.78,-73.952,139.5
11082,40.78,-73.951,175.0
11083,40.78,-73.95,155.625
11084,40.78,-73.949,157.66666666666666
11085,40.78,-73.948,132.23529411764707
11086,40.78,-73.947,87.0
11087,40.78,-73.946,151.5
11088,40.78,-73.945,80.0
11089,40.78,-73.917,70.0
11090,40.78,-73.916,75.0
11091,40.78,-73.915,90.0
11092,40.78,-73.912,117.0
11093,40.78,-73.91,92.5
11094,40.78,-73.909,150.0
11095,40.78,-73.908,147.5
11096,40.78,-73.903,75.0
11097,40.78,-73.785,184.0
11098,40.781,-73.988,160.0
11099,40.781,-73.987,345.0
11100,40.781,-73.986,132.5
11101,40.781,-73.985,152.8
11102,40.781,-73.984,298.0
11103,40.781,-73.983,375.8333333333333
11104,40.781,-73.982,186.28571428571428
11105,40.781,-73.981,197.5
11106,40.781,-73.979,275.57142857142856
11107,40.781,-73.978,126.375
11108,40.781,-73.977,97.5
11109,40.781,-73.976,107.5
11110,40.781,-73.975,170.0
11111,40.781,-73.974,150.0
11112,40.781,-73.973,209.0
11113,40.781,-73.96,299.0
11114,40.781,-73.957,120.0
11115,40.781,-73.956,250.0
11116,40.781,-73.955,141.66666666666666
11117,40.781,-73.954,160.33333333333334
11118,40.781,-73.953,151.0
11119,40.781,-73.952,166.0
11120,40.781,-73.951,115.75
11121,40.781,-73.95,156.85714285714286
11122,40.781,-73.949,175.66666666666666
11123,40.781,-73.948,137.5
11124,40.781,-73.947,180.42857142857142
11125,40.781,-73.946,120.0
11126,40.781,-73.92,75.0
11127,40.781,-73.918,89.0
11128,40.781,-73.913,49.0
11129,40.781,-73.911,125.0
11130,40.781,-73.91,199.0
11131,40.781,-73.909,95.0
11132,40.781,-73.908,77.0
11133,40.781,-73.82,40.0
11134,40.782,-73.986,70.0
11135,40.782,-73.985,150.0
11136,40.782,-73.984,348.3333333333333
11137,40.782,-73.983,153.33333333333334
11138,40.782,-73.982,135.66666666666666
11139,40.782,-73.981,171.0
11140,40.782,-73.98,115.5
11141,40.782,-73.979,130.0
11142,40.782,-73.978,171.0
11143,40.782,-73.977,168.0
11144,40.782,-73.976,159.83333333333334
11145,40.782,-73.975,80.0
11146,40.782,-73.974,127.5
11147,40.782,-73.973,200.0
11148,40.782,-73.972,249.0
11149,40.782,-73.959,284.5
11150,40.782,-73.957,170.0
11151,40.782,-73.956,125.0
11152,40.782,-73.955,502.25
11153,40.782,-73.954,161.5
11154,40.782,-73.953,146.5
11155,40.782,-73.952,321.5
11156,40.782,-73.951,150.8
11157,40.782,-73.95,306.6666666666667
11158,40.782,-73.949,115.75
11159,40.782,-73.948,167.16666666666666
11160,40.782,-73.947,111.45454545454545
11161,40.782,-73.946,113.0
11162,40.782,-73.918,60.0
11163,40.782,-73.916,70.0
11164,40.782,-73.914,40.0
11165,40.782,-73.912,160.0
11166,40.782,-73.908,59.0
11167,40.782,-73.843,50.0
11168,40.783,-73.984,401.25
11169,40.783,-73.983,233.0
11170,40.783,-73.982,144.5
11171,40.783,-73.981,106.66666666666667
11172,40.783,-73.98,200.0
11173,40.783,-73.979,102.0
11174,40.783,-73.978,180.0
11175,40.783,-73.977,266.84615384615387
11176,40.783,-73.976,378.3333333333333
11177,40.783,-73.975,155.0
11178,40.783,-73.974,383.0
11179,40.783,-73.973,194.33333333333334
11180,40.783,-73.972,189.33333333333334
11181,40.783,-73.971,100.0
11182,40.783,-73.959,150.0
11183,40.783,-73.955,65.0
11184,40.783,-73.954,108.25
11185,40.783,-73.953,191.0
11186,40.783,-73.952,124.16666666666667
11187,40.783,-73.951,129.0
11188,40.783,-73.95,159.8
11189,40.783,-73.949,123.66666666666667
11190,40.783,-73.948,183.0
11191,40.783,-73.947,208.22222222222223
11192,40.783,-73.946,107.8
11193,40.783,-73.945,102.5
11194,40.783,-73.944,71.0
11195,40.783,-73.918,101.0
11196,40.783,-73.915,55.0
11197,40.783,-73.913,140.0
11198,40.783,-73.911,200.0
11199,40.784,-73.985,159.0
11200,40.784,-73.984,125.0
11201,40.784,-73.983,495.0
11202,40.784,-73.98,150.0
11203,40.784,-73.979,207.75
11204,40.784,-73.978,146.2
11205,40.784,-73.977,120.0
11206,40.784,-73.976,289.8333333333333
11207,40.784,-73.975,204.28571428571428
11208,40.784,-73.974,197.0
11209,40.784,-73.973,321.6666666666667
11210,40.784,-73.972,426.0
11211,40.784,-73.971,191.33333333333334
11212,40.784,-73.954,60.0
11213,40.784,-73.953,109.0
11214,40.784,-73.952,103.0
11215,40.784,-73.951,199.0
11216,40.784,-73.95,180.83333333333334
11217,40.784,-73.949,166.55555555555554
11218,40.784,-73.948,257.1666666666667
11219,40.784,-73.947,133.75
11220,40.784,-73.945,60.0
11221,40.784,-73.916,113.0
11222,40.784,-73.839,400.0
11223,40.785,-73.985,2750.0
11224,40.785,-73.982,900.0
11225,40.785,-73.981,99.0
11226,40.785,-73.98,105.5
11227,40.785,-73.979,155.66666666666666
11228,40.785,-73.978,178.25
11229,40.785,-73.977,153.85714285714286
11230,40.785,-73.976,152.57142857142858
11231,40.785,-73.975,182.71428571428572
11232,40.785,-73.974,214.11111111111111
11233,40.785,-73.973,197.5
11234,40.785,-73.972,246.5
11235,40.785,-73.971,661.25
11236,40.785,-73.97,225.0
11237,40.785,-73.957,475.0
11238,40.785,-73.955,250.0
11239,40.785,-73.953,130.0
11240,40.785,-73.952,154.2
11241,40.785,-73.951,156.2
11242,40.785,-73.95,137.57142857142858
11243,40.785,-73.949,137.625
11244,40.785,-73.948,143.4
11245,40.785,-73.945,265.0
11246,40.785,-73.943,40.0
11247,40.785,-73.942,111.25
11248,40.785,-73.941,70.0
11249,40.785,-73.851,24.0
11250,40.785,-73.847,44.0
11251,40.786,-73.981,296.3333333333333
11252,40.786,-73.98,285.0
11253,40.786,-73.979,171.0
11254,40.786,-73.978,125.6
11255,40.786,-73.977,101.75
11256,40.786,-73.976,324.7
11257,40.786,-73.975,209.55555555555554
11258,40.786,-73.974,169.66666666666666
11259,40.786,-73.973,176.85714285714286
11260,40.786,-73.972,171.875
11261,40.786,-73.971,189.5
11262,40.786,-73.97,153.33333333333334
11263,40.786,-73.969,340.0
11264,40.786,-73.955,81.0
11265,40.786,-73.954,158.5
11266,40.786,-73.953,210.0
11267,40.786,-73.952,199.75
11268,40.786,-73.951,163.33333333333334
11269,40.786,-73.95,127.5
11270,40.786,-73.949,179.71428571428572
11271,40.786,-73.948,354.3333333333333
11272,40.786,-73.946,99.0
11273,40.786,-73.944,84.0
11274,40.786,-73.943,85.8
11275,40.786,-73.942,139.75
11276,40.786,-73.941,68.0
11277,40.786,-73.94,70.0
11278,40.786,-73.848,55.0
11279,40.786,-73.847,45.0
11280,40.786,-73.822,100.0
11281,40.786,-73.811,85.0
11282,40.786,-73.78,90.0
11283,40.786,-73.779,99.0
11284,40.787,-73.98,206.0
11285,40.787,-73.979,250.0
11286,40.787,-73.978,181.8
11287,40.787,-73.977,190.0
11288,40.787,-73.976,166.0
11289,40.787,-73.975,131.25
11290,40.787,-73.974,158.14285714285714
11291,40.787,-73.973,512.5
11292,40.787,-73.972,219.0
11293,40.787,-73.971,258.5
11294,40.787,-73.97,169.14285714285714
11295,40.787,-73.969,250.75
11296,40.787,-73.968,98.5
11297,40.787,-73.955,289.5
11298,40.787,-73.954,137.5
11299,40.787,-73.953,155.75
11300,40.787,-73.952,150.25
11301,40.787,-73.951,128.33333333333334
11302,40.787,-73.95,99.66666666666667
11303,40.787,-73.949,144.0
11304,40.787,-73.948,140.0
11305,40.787,-73.947,948.0
11306,40.787,-73.946,87.5
11307,40.787,-73.945,137.0
11308,40.787,-73.944,102.25
11309,40.787,-73.943,91.66666666666667
11310,40.787,-73.942,146.71428571428572
11311,40.787,-73.94,85.0
11312,40.787,-73.849,45.0
11313,40.787,-73.821,110.0
11314,40.788,-73.981,183.0
11315,40.788,-73.98,300.0
11316,40.788,-73.979,250.0
11317,40.788,-73.978,238.0
11318,40.788,-73.977,94.5
11319,40.788,-73.976,200.0
11320,40.788,-73.975,158.66666666666666
11321,40.788,-73.974,197.16666666666666
11322,40.788,-73.973,153.5
11323,40.788,-73.972,100.0
11324,40.788,-73.971,218.33333333333334
11325,40.788,-73.97,167.33333333333334
11326,40.788,-73.969,152.0
11327,40.788,-73.968,269.8
11328,40.788,-73.955,200.0
11329,40.788,-73.954,131.33333333333334
11330,40.788,-73.953,106.25
11331,40.788,-73.951,106.0
11332,40.788,-73.95,194.57142857142858
11333,40.788,-73.949,118.46666666666667
11334,40.788,-73.948,119.66666666666667
11335,40.788,-73.947,130.0
11336,40.788,-73.946,110.5
11337,40.788,-73.945,80.0
11338,40.788,-73.944,78.5
11339,40.788,-73.943,119.0
11340,40.788,-73.942,67.75
11341,40.788,-73.941,175.0
11342,40.789,-73.981,179.0
11343,40.789,-73.98,58.333333333333336
11344,40.789,-73.979,217.5
11345,40.789,-73.978,157.0
11346,40.789,-73.977,129.25
11347,40.789,-73.976,75.66666666666667
11348,40.789,-73.975,123.28571428571429
11349,40.789,-73.974,185.6
11350,40.789,-73.973,137.5
11351,40.789,-73.972,207.5
11352,40.789,-73.971,99.0
11353,40.789,-73.97,154.0
11354,40.789,-73.969,110.0
11355,40.789,-73.968,175.66666666666666
11356,40.789,-73.967,287.5
11357,40.789,-73.955,140.66666666666666
11358,40.789,-73.954,62.0
11359,40.789,-73.953,34.0
11360,40.789,-73.95,114.33333333333333
11361,40.789,-73.949,123.6
11362,40.789,-73.948,113.27272727272727
11363,40.789,-73.947,99.375
11364,40.789,-73.944,117.75
11365,40.789,-73.943,109.25
11366,40.789,-73.942,90.0
11367,40.789,-73.941,188.0
11368,40.789,-73.94,65.0
11369,40.789,-73.938,145.0
11370,40.789,-73.829,250.0
11371,40.79,-73.981,400.0
11372,40.79,-73.98,249.0
11373,40.79,-73.979,167.5
11374,40.79,-73.977,165.0
11375,40.79,-73.976,150.0
11376,40.79,-73.975,192.66666666666666
11377,40.79,-73.974,182.66666666666666
11378,40.79,-73.973,137.16666666666666
11379,40.79,-73.972,210.0
11380,40.79,-73.971,249.0
11381,40.79,-73.97,160.75
11382,40.79,-73.969,134.5
11383,40.79,-73.968,227.5
11384,40.79,-73.954,65.0
11385,40.79,-73.951,133.0
11386,40.79,-73.95,111.0
11387,40.79,-73.949,106.7
11388,40.79,-73.948,140.07692307692307
11389,40.79,-73.947,116.14285714285714
11390,40.79,-73.946,160.0
11391,40.79,-73.945,93.75
11392,40.79,-73.944,109.66666666666667
11393,40.79,-73.943,122.5
11394,40.79,-73.942,103.0
11395,40.79,-73.941,59.0
11396,40.79,-73.94,163.6
11397,40.79,-73.939,30.0
11398,40.79,-73.938,80.0
11399,40.79,-73.937,130.0
11400,40.791,-73.98,1050.0
11401,40.791,-73.979,162.0
11402,40.791,-73.978,158.0
11403,40.791,-73.977,206.33333333333334
11404,40.791,-73.976,133.0
11405,40.791,-73.975,205.75
11406,40.791,-73.974,145.0
11407,40.791,-73.973,179.8
11408,40.791,-73.972,133.25
11409,40.791,-73.97,228.0
11410,40.791,-73.969,200.0
11411,40.791,-73.968,178.5
11412,40.791,-73.967,275.4
11413,40.791,-73.966,372.0
11414,40.791,-73.953,475.0
11415,40.791,-73.951,37.5
11416,40.791,-73.95,93.33333333333333
11417,40.791,-73.949,131.33333333333334
11418,40.791,-73.948,77.0
11419,40.791,-73.947,103.55555555555556
11420,40.791,-73.946,120.0
11421,40.791,-73.945,81.33333333333333
11422,40.791,-73.944,98.875
11423,40.791,-73.943,100.85714285714286
11424,40.791,-73.942,70.0
11425,40.791,-73.941,57.5
11426,40.791,-73.94,300.0
11427,40.791,-73.939,60.0
11428,40.791,-73.938,70.0
11429,40.792,-73.98,152.5
11430,40.792,-73.979,156.33333333333334
11431,40.792,-73.978,165.0
11432,40.792,-73.976,292.5
11433,40.792,-73.975,182.28571428571428
11434,40.792,-73.974,218.16666666666666
11435,40.792,-73.973,142.8181818181818
